edge_id,rank,candidate,score,transform,fd_dist,dtw_norm
0_piece0_e0,1,1_piece0_e5,0.03206196851263443,id,0.04100951807662378,0.018640644166650407
0_piece0_e0,2,0_piece0_e4,0.03935643609607947,id,0.04562672240466457,0.02995100663320184
0_piece0_e0,3,0_piece0_e6,0.040171969809394956,id,0.043409784026969364,0.03531524848303333
0_piece0_e0,4,1_piece0_e2,0.04452999883767082,id,0.06119935778977872,0.019525960409508977
0_piece0_e0,5,1_piece0_e14,0.04595790849729052,id,0.06027137666993864,0.024487706238318353
0_piece0_e1,1,1_piece0_e2,0.021886277244131266,id,0.026117206616726375,0.015539883185238601
0_piece0_e1,2,1_piece1_e2,0.026878661023981693,id,0.02381369560138101,0.031476109157882716
0_piece0_e1,3,100_piece0_e4,0.03174003716118319,id,0.02707757819396048,0.038733725612017246
0_piece0_e1,4,1_piece0_e5,0.03236005676058258,id,0.030372767191175654,0.03534099111469297
0_piece0_e1,5,1_piece0_e1,0.03379477227708079,id,0.03141811828679707,0.03735975326250637
0_piece0_e2,1,1_piece3_e0,0.037330259203399406,id,0.037585073582114596,0.03694803763532662
0_piece0_e2,2,1_piece3_e1,0.050987653272938575,id,0.06488911557458554,0.030135459820468134
0_piece0_e2,3,1_piece0_e13,0.051904708518114226,id,0.06365220915030884,0.03428345756982231
0_piece0_e2,4,10_piece0_e0,0.05242068995326858,id,0.06372947010326245,0.03545751972827778
0_piece0_e2,5,1_piece0_e1,0.05259782978811233,id,0.07126931634957084,0.02459059994592456
0_piece0_e3,1,1_piece0_e11,0.04023230573635705,id,0.03943306365803527,0.04143116885383971
0_piece0_e3,2,0_piece0_e7,0.06385566626168811,id,0.0874996689692789,0.028389662200301913
0_piece0_e3,3,100_piece0_e2,0.06662268891252729,id,0.07144336193094206,0.05939167938490515
0_piece0_e3,4,0_piece0_e12,0.08083211525933157,id,0.0996506398052864,0.052604328440399306
0_piece0_e3,5,100_piece0_e4,0.08439223920511314,id,0.10613001948184157,0.0517855687900205
0_piece0_e4,1,0_piece0_e0,0.03935643609607947,id,0.04562672240466457,0.02995100663320184
0_piece0_e4,2,0_piece0_e6,0.04119304948710846,id,0.03544012159552556,0.04982244132448282
0_piece0_e4,3,1_piece0_e12,0.043256256085528,id,0.047705632228399145,0.036582191871221297
0_piece0_e4,4,1_piece4_e0,0.05001424420828531,id,0.0655292708795013,0.026741704201461335
0_piece0_e4,5,1_piece0_e5,0.052273037217661335,id,0.05581594566572709,0.0469586745455627
0_piece0_e5,1,1_piece0_e13,0.030032334642793243,id,0.025061251889091953,0.037488958773345175
0_piece0_e5,2,0_piece0_e6,0.0333202914655748,id,0.03333820414539481,0.033293422445844795
0_piece0_e5,3,10_piece0_e2,0.033524153632398274,id,0.021611901876392715,0.05139253126640662
0_piece0_e5,4,1_piece0_e0,0.03382228496176506,id,0.02158854023919265,0.052172902045623665
0_piece0_e5,5,0_piece0_e13,0.03393036059350758,id,0.0215020520145901,0.05257282346188381
0_piece0_e6,1,10_piece0_e0,0.03056358357931275,id,0.040290306042954686,0.015973499883849846
0_piece0_e6,2,1_piece0_e4,0.03127910165221248,id,0.04012367363979106,0.018012243670844606
0_piece0_e6,3,1_piece0_e0,0.03177280375237876,id,0.04014043525536735,0.019221356497895872
0_piece0_e6,4,10_piece0_e3,0.03200164967312908,id,0.040289519977097364,0.019569844217176648
0_piece0_e6,5,0_piece0_e14,0.03202319578305065,id,0.040291084955047,0.01962136202505613
0_piece0_e7,1,1_piece0_e2,0.036827704365882376,id,0.03424443398320704,0.04070260993989538
0_piece0_e7,2,0_piece0_e1,0.03731024756662986,id,0.03522360085004009,0.040440217641514516
0_piece0_e7,3,100_piece0_e4,0.0420414859591674,id,0.03553074788510441,0.05180759307026189
0_piece0_e7,4,1_piece0_e6,0.04331426895256863,id,0.03357136029847352,0.057928631933711304
0_piece0_e7,5,1_piece1_e2,0.04891661426607864,id,0.051862312838536165,0.04449806640739236
0_piece0_e8,1,1_piece0_e3,0.08395835731820867,id,0.11613185112220097,0.03569811661222021
0_piece0_e8,2,1_piece0_e10,0.08971342320572147,id,0.1086227558856449,0.06134942418583629
0_piece0_e8,3,100_piece0_e3,0.09383358561079586,id,0.12164096139667459,0.052122521931977785
0_piece0_e8,4,1_piece0_e12,0.09428981863015949,id,0.12542500846724125,0.047587033874536874
0_piece0_e8,5,100_piece0_e1,0.09840207407135056,id,0.12198071470960939,0.0630341131139623
0_piece0_e9,1,100_piece0_e7,0.1965561139938368,id,0.28321314611337595,0.06657056581452811
0_piece0_e9,2,1_piece1_e0,0.19778173831797427,id,0.2851333440204959,0.06675432976419181
0_piece0_e9,3,100_piece0_e6,0.21362336023996162,id,0.30887210615358063,0.0707502413695331
0_piece0_e9,4,0_piece0_e11,0.22938555980952025,id,0.34760610030711164,0.05205474906313317
0_piece0_e9,5,1_piece0_e7,0.23678414703969988,id,0.35302901513265733,0.062416844900263724
0_piece0_e10,1,1_piece1_e1,0.061981304598892575,id,0.057620171455609444,0.06852300431381728
0_piece0_e10,2,100_piece0_e3,0.06690791379425118,id,0.07468563466453608,0.0552413324888238
0_piece0_e10,3,1_piece0_e3,0.06713761243365679,id,0.06656480777186338,0.06799681942634689
0_piece0_e10,4,100_piece0_e5,0.06739985277539864,id,0.07180206646097935,0.06079653224702757
0_piece0_e10,5,1_piece0_e9,0.08302249991614916,id,0.09858394891508995,0.059680326417737975
0_piece0_e11,1,1_piece0_e7,0.11624379502813181,id,0.1715875168631668,0.03322821227557932
0_piece0_e11,2,100_piece0_e6,0.14665416413558283,id,0.21097251003500317,0.05017664528645228
0_piece0_e11,3,0_piece0_e9,0.22938555980952025,id,0.34760610030711164,0.05205474906313317
0_piece0_e11,4,1_piece1_e0,0.2779825628079443,id,0.4319840938043843,0.04698026631328441
0_piece0_e11,5,100_piece0_e8,0.28951152618381626,id,0.4429189239338248,0.059400429558803355
0_piece0_e12,1,100_piece0_e5,0.05608651596317876,id,0.06725344761379683,0.039336118487251666
0_piece0_e12,2,1_piece1_e1,0.07260667427442166,ref,0.08979143049119655,0.04682953994925935
0_piece0_e12,3,1_piece0_e11,0.074947722751479,id,0.09104762207053756,0.050797873772891175
0_piece0_e12,4,0_piece0_e3,0.08083211525933157,id,0.0996506398052864,0.052604328440399306
0_piece0_e12,5,1_piece0_e3,0.08589118388451247,id,0.09297620429096921,0.07526365327482737
0_piece0_e13,1,10_piece0_e1,0.0029478453188949475,id,0.0010303531873267452,0.0058240835162472505
0_piece0_e13,2,1_piece0_e0,0.003959567770399916,id,0.001829724766591286,0.007154332276112861
0_piece0_e13,3,1_piece0_e4,0.004200447999126686,id,0.0017959779378300834,0.007807153091071591
0_piece0_e13,4,10_piece0_e2,0.004389006389018193,id,0.0019202104958989635,0.008092200228697036
0_piece0_e13,5,10_piece0_e0,0.0055724062248697056,id,0.0021522931663508662,0.010702575812647965
0_piece0_e14,1,10_piece0_e3,2.2626607472676667e-05,id,3.3658072014712953e-06,5.151780787948472e-05
0_piece0_e14,2,10_piece0_e0,0.0011434552572306305,id,1.6751198384022964e-06,0.0028561254633189728
0_piece0_e14,3,1_piece0_e4,0.0024561496361808323,id,0.000362801932681704,0.005596171191429525
0_piece0_e14,4,1_piece0_e0,0.0034724701507266617,id,0.00032906915041961316,0.008187571651187234
0_piece0_e14,5,0_piece0_e13,0.0066590914298403315,id,0.00215394972527093,0.013416803986694434
1_piece0_e0,1,1_piece0_e4,0.0012364127591362665,id,3.388420853829594e-05,0.003040205585033222
1_piece0_e0,2,10_piece0_e0,0.0022294059863192115,id,0.00032739410422554985,0.005082423809459704
1_piece0_e0,3,10_piece0_e3,0.0034704507552551483,id,0.0003257034913004245,0.008187571651187234
1_piece0_e0,4,0_piece0_e14,0.0034724701507266617,id,0.00032906915041961316,0.008187571651187234
1_piece0_e0,5,0_piece0_e13,0.003959567770399916,id,0.001829724766591286,0.007154332276112861
1_piece0_e1,1,1_piece0_e13,0.026306365576885708,id,0.02724513525307345,0.02489821106260409
1_piece0_e1,2,100_piece0_e0,0.027585804001250266,ref,0.02617125073910405,0.029707633894469593
1_piece0_e1,3,10_piece0_e0,0.029507780234731176,id,0.03494928927652662,0.02134551667203801
1_piece0_e1,4,10_piece0_e3,0.029648837416991695,id,0.034947829693051,0.021700349002902745
1_piece0_e1,5,0_piece0_e14,0.029660884440031274,id,0.03495073546215713,0.021726107906842484
1_piece0_e2,1,0_piece0_e1,0.021886277244131266,id,0.026117206616726375,0.015539883185238601
1_piece0_e2,2,1_piece0_e5,0.02943868507391719,id,0.023658659536875435,0.03810872337947983
1_piece0_e2,3,1_piece0_e1,0.0336431444552673,id,0.03053862332922512,0.03829992614433058
1_piece0_e2,4,0_piece0_e7,0.036827704365882376,id,0.03424443398320704,0.04070260993989538
1_piece0_e2,5,100_piece0_e4,0.04114922259902162,id,0.03840914574347045,0.04525933788234839
1_piece0_e3,1,1_piece1_e1,0.041126362854294975,id,0.027135428634512182,0.06211276418396917
1_piece0_e3,2,100_piece0_e3,0.058555527791051915,id,0.061864294006157956,0.05359237846839286
1_piece0_e3,3,0_piece0_e10,0.06713761243365679,id,0.06656480777186338,0.06799681942634689
1_piece0_e3,4,100_piece0_e5,0.06867096228941728,id,0.07115417424693547,0.06494614435314001
1_piece0_e3,5,0_piece0_e8,0.08395835731820867,id,0.11613185112220097,0.03569811661222021
1_piece0_e4,1,1_piece0_e0,0.0012364127591362665,id,3.388420853829594e-05,0.003040205585033222
1_piece0_e4,2,10_piece0_e0,0.0013488682736808055,id,0.000361126812879963,0.0028304804648820693
1_piece0_e4,3,10_piece0_e3,0.002454130151900659,id,0.00035943612554808195,0.005596171191429525
1_piece0_e4,4,0_piece0_e14,0.0024561496361808323,id,0.000362801932681704,0.005596171191429525
1_piece0_e4,5,10_piece0_e1,0.003483583999237672,id,0.0028260491228437896,0.0044698863138284955
1_piece0_e5,1,1_piece0_e2,0.02943868507391719,id,0.023658659536875435,0.03810872337947983
1_piece0_e5,2,1_piece0_e14,0.0319263078041785,id,0.040419833593281565,0.019186019120523905
1_piece0_e5,3,0_piece0_e0,0.03206196851263443,id,0.04100951807662378,0.018640644166650407
1_piece0_e5,4,0_piece0_e1,0.03236005676058258,id,0.030372767191175654,0.03534099111469297
1_piece0_e5,5,1_piece0_e1,0.03337117477127311,id,0.022562802549664314,0.04958373310368631
1_piece0_e6,1,100_piece0_e4,0.03232111406321159,id,0.027826078805368117,0.0390636669499768
1_piece0_e6,2,1_piece0_e1,0.034530099701326845,id,0.036194449216036574,0.032033575429262245
1_piece0_e6,3,100_piece0_e0,0.036272958298981854,ref,0.03753252270979052,0.034383611682768864
1_piece0_e6,4,1_piece0_e2,0.04221223171184947,id,0.03469646701846207,0.05348587875193059
1_piece0_e6,5,0_piece0_e1,0.04244473670484858,id,0.038787018468925946,0.04793131405873252
1_piece0_e7,1,100_piece0_e6,0.06940389702915452,id,0.0851968064957877,0.045714532829204735
1_piece0_e7,2,0_piece0_e11,0.11624379502813181,id,0.1715875168631668,0.03322821227557932
1_piece0_e7,3,100_piece0_e8,0.20900487427956757,id,0.3083172321467355,0.06003633747881569
1_piece0_e7,4,1_piece1_e0,0.220879251450522,id,0.33755622516448996,0.0458637908795701
1_piece0_e7,5,0_piece0_e9,0.23678414703969988,id,0.35302901513265733,0.062416844900263724
1_piece0_e8,1,100_piece0_e3,0.07767282342046578,id,0.09636108721425507,0.04964042772978185
1_piece0_e8,2,1_piece0_e9,0.08193557346058479,id,0.10580043192887462,0.04613828575815008
1_piece0_e8,3,1_piece1_e1,0.08756798058164533,id,0.11295853901419703,0.049482142932817816
1_piece0_e8,4,0_piece0_e10,0.08780680791967758,id,0.1089298788266542,0.056122201559212666
1_piece0_e8,5,1_piece0_e10,0.09058083734009595,id,0.10553275801060115,0.06815295633433814
1_piece0_e9,1,1_piece0_e8,0.08193557346058479,id,0.10580043192887462,0.04613828575815008
1_piece0_e9,2,100_piece0_e3,0.08245079723515172,id,0.10998484600179191,0.04114972408519145
1_piece0_e9,3,0_piece0_e10,0.08302249991614916,id,0.09858394891508995,0.059680326417737975
1_piece0_e9,4,1_piece1_e1,0.08369021323891111,ref,0.1088726214067862,0.04591660098709847
1_piece0_e9,5,1_piece0_e3,0.08711592356152006,id,0.1017317795882873,0.0651921395213692
1_piece0_e10,1,1_piece1_e1,0.08371339494094619,ref,0.10433220309387319,0.052785182711555696
1_piece0_e10,2,100_piece0_e3,0.08872693124754316,id,0.10313491363187066,0.06711495767105193
1_piece0_e10,3,0_piece0_e8,0.08971342320572147,id,0.1086227558856449,0.06134942418583629
1_piece0_e10,4,1_piece0_e3,0.09014511853923253,id,0.10077344993750018,0.07420262144183105
1_piece0_e10,5,1_piece0_e9,0.09052509380885487,ref,0.1107431044727736,0.060198077812976786
1_piece0_e11,1,0_piece0_e3,0.04023230573635705,id,0.03943306365803527,0.04143116885383971
1_piece0_e11,2,0_piece0_e7,0.06632916639168186,id,0.08575330918467351,0.03719295220219438
1_piece0_e11,3,100_piece0_e2,0.0700330852498642,id,0.07960109036124526,0.055681077582792594
1_piece0_e11,4,0_piece0_e12,0.074947722751479,id,0.09104762207053756,0.050797873772891175
1_piece0_e11,5,1_piece0_e6,0.07796004840717544,id,0.09526461492215231,0.05200319863471011
1_piece0_e12,1,100_piece0_e1,0.03359711946166026,ref,0.02334188927008013,0.048979964749030463
1_piece0_e12,2,0_piece0_e4,0.043256256085528,id,0.047705632228399145,0.036582191871221297
1_piece0_e12,3,0_piece0_e0,0.05291909675304623,id,0.05940617249401861,0.04318848314158765
1_piece0_e12,4,0_piece0_e6,0.05924496797424891,id,0.06770394173230956,0.04655650733715794
1_piece0_e12,5,100_piece0_e3,0.06298283872677322,id,0.08050951225967455,0.03669282842742123
1_piece0_e13,1,1_piece0_e0,0.01679019277168546,id,0.009773026458133782,0.027315942242012975
1_piece0_e13,2,10_piece0_e1,0.017363694782442617,id,0.007496799266824858,0.032164038055869246
1_piece0_e13,3,0_piece0_e13,0.01750594295092275,id,0.008279317602516162,0.03134588097353263
1_piece0_e13,4,1_piece0_e4,0.017858010443170265,id,0.00974413820455049,0.030028818801099928
1_piece0_e13,5,10_piece0_e0,0.017927058179025335,id,0.010055063129672132,0.029735050753055138
1_piece0_e14,1,10_piece0_e2,0.006895627286752415,id,0.005361955365373266,0.009196135168821139
1_piece0_e14,2,10_piece0_e1,0.008518811660829084,id,0.006246330883178078,0.01192753282730559
1_piece0_e14,3,1_piece0_e0,0.010364883185046494,id,0.009099915222151221,0.012262335129389405
1_piece0_e14,4,0_piece0_e13,0.010529228796137893,id,0.007274131198214714,0.015411875193022662
1_piece0_e14,5,1_piece0_e4,0.011899610422272099,id,0.009066393491102852,0.01614943581902597
1_piece1_e0,1,0_piece0_e2,0.08987204634203184,id,0.12089369611809153,0.04333957167794232
1_piece1_e0,2,1_piece3_e0,0.10723004419288992,id,0.15013143353564326,0.04287796017875991
1_piece1_e0,3,100_piece0_e8,0.10962940486224161,ref,0.1492327952608806,0.050224319264283133
1_piece1_e0,4,100_piece0_e7,0.11727165162368242,id,0.15715195155436518,0.057451201727658295
1_piece1_e0,5,1_piece3_e1,0.12397079354286307,id,0.18315513495377295,0.035194281426498275
1_piece1_e1,1,1_piece0_e3,0.041126362854294975,id,0.027135428634512182,0.06211276418396917
1_piece1_e1,2,100_piece0_e3,0.043203674508260195,id,0.04190159833437464,0.04515678876908853
1_piece1_e1,3,0_piece0_e10,0.061981304598892575,id,0.057620171455609444,0.06852300431381728
1_piece1_e1,4,100_piece0_e5,0.0655076953874992,id,0.07989030680349814,0.04393377826350082
1_piece1_e1,5,0_piece0_e12,0.07260667427442166,ref,0.08979143049119655,0.04682953994925935
1_piece1_e2,1,0_piece0_e1,0.026878661023981693,id,0.02381369560138101,0.031476109157882716
1_piece1_e2,2,100_piece0_e4,0.040642840180144746,id,0.0379653823998602,0.044659026850571576
1_piece1_e2,3,1_piece0_e2,0.04217274192533214,id,0.04681032430513859,0.03521636835562245
1_piece1_e2,4,1_piece0_e1,0.04568047199044578,id,0.049403396309084094,0.040096085512488326
1_piece1_e2,5,0_piece0_e7,0.04891661426607864,id,0.051862312838536165,0.04449806640739236
1_piece2_e0,1,0_piece0_e9,0.29275496313619187,id,0.43259091418371226,0.08300103656491122
1_piece2_e0,2,0_piece0_e11,0.3131161643078433,id,0.4720273107056578,0.07474944471112163
1_piece2_e0,3,1_piece0_e7,0.34549993615093155,id,0.5287716315284763,0.0705923930846145
1_piece2_e0,4,100_piece0_e6,0.3618893560037342,id,0.5568270488113377,0.06948281679232886
1_piece2_e0,5,100_piece0_e7,0.4082584567041249,id,0.6387384861517893,0.0625384125326284
1_piece3_e0,1,1_piece0_e14,0.03356439862058742,id,0.038121653875058704,0.02672851573888049
1_piece3_e0,2,1_piece0_e13,0.033602289508523134,id,0.03517854944834334,0.03123789959879283
1_piece3_e0,3,0_piece0_e13,0.03373871528307833,id,0.03411085818806439,0.033180500925599245
1_piece3_e0,4,10_piece0_e1,0.0344917193805406,id,0.03460129171974561,0.03432736087173309
1_piece3_e0,5,1_piece0_e0,0.03452506927357458,id,0.03327047782167615,0.036406956451422216
1_piece3_e1,1,10_piece0_e2,0.029439708322225727,id,0.02446481520953517,0.036902047991261566
1_piece3_e1,2,0_piece0_e13,0.03088278973062941,id,0.023758782913589172,0.04156879995618976
1_piece3_e1,3,10_piece0_e1,0.031081420158259106,id,0.024119443018278633,0.04152438586822981
1_piece3_e1,4,10_piece0_e0,0.031618664453713835,id,0.023121561837080733,0.04436431837866348
1_piece3_e1,5,1_piece0_e0,0.03166908919083961,id,0.023205603065623696,0.04436431837866348
1_piece4_e0,1,0_piece0_e6,0.04441621691039872,id,0.05111740678030883,0.03436443210553357
1_piece4_e0,2,1_piece3_e1,0.04769713953648577,id,0.058373054477140036,0.03168326712550437
1_piece4_e0,3,0_piece0_e4,0.05001424420828531,id,0.0655292708795013,0.026741704201461335
1_piece4_e0,4,10_piece0_e2,0.052621303585833556,id,0.06352921057555784,0.036259443101247124
1_piece4_e0,5,0_piece0_e13,0.05387861213319173,id,0.06274392206785852,0.04058064723119155
10_piece0_e0,1,0_piece0_e14,0.0011434552572306305,id,1.6751198384022964e-06,0.0028561254633189728
10_piece0_e0,2,10_piece0_e3,0.0011435557221481337,id,1.6906873637866249e-06,0.002856353274324654
10_piece0_e0,3,1_piece0_e4,0.0013488682736808055,id,0.000361126812879963,0.0028304804648820693
10_piece0_e0,4,1_piece0_e0,0.0022294059863192115,id,0.00032739410422554985,0.005082423809459704
10_piece0_e0,5,10_piece0_e1,0.004792961266011635,id,0.0031820262200472197,0.007209363834958256
10_piece0_e1,1,0_piece0_e13,0.0029478453188949475,id,0.0010303531873267452,0.0058240835162472505
10_piece0_e1,2,1_piece0_e4,0.003483583999237672,id,0.0028260491228437896,0.0044698863138284955
10_piece0_e1,3,10_piece0_e2,0.003651578937032395,id,0.0008902053551887861,0.007793639309797809
10_piece0_e1,4,1_piece0_e0,0.004637566838557096,id,0.0028597879155319115,0.007304235223094873
10_piece0_e1,5,10_piece0_e0,0.004792961266011635,id,0.0031820262200472197,0.007209363834958256
10_piece0_e2,1,10_piece0_e1,0.003651578937032395,id,0.0008902053551887861,0.007793639309797809
10_piece0_e2,2,0_piece0_e13,0.004389006389018193,id,0.0019202104958989635,0.008092200228697036
10_piece0_e2,3,1_piece0_e4,0.006141035786298635,id,0.0037159452673103097,0.009778671564781124
10_piece0_e2,4,1_piece0_e14,0.006895627286752415,id,0.005361955365373266,0.009196135168821139
10_piece0_e2,5,1_piece0_e0,0.00736994058972191,id,0.0037497042775324983,0.01280029505800603
10_piece0_e3,1,0_piece0_e14,2.2626607472676667e-05,id,3.3658072014712953e-06,5.151780787948472e-05
10_piece0_e3,2,10_piece0_e0,0.0011435557221481337,id,1.6906873637866249e-06,0.002856353274324654
10_piece0_e3,3,1_piece0_e4,0.002454130151900659,id,0.00035943612554808195,0.005596171191429525
10_piece0_e3,4,1_piece0_e0,0.0034704507552551483,id,0.0003257034913004245,0.008187571651187234
10_piece0_e3,5,0_piece0_e13,0.006677701468912996,id,0.002150621251805716,0.013468321794573917
100_piece0_e0,1,1_piece0_e1,0.027585804001250266,ref,0.02617125073910405,0.029707633894469593
100_piece0_e0,2,1_piece0_e13,0.03489885586339445,ref,0.03337736329266491,0.03718109471948876
100_piece0_e0,3,1_piece0_e6,0.036272958298981854,ref,0.03753252270979052,0.034383611682768864
100_piece0_e0,4,0_piece0_e5,0.037453411487964494,ref,0.04114948898719424,0.031909295239119874
100_piece0_e0,5,100_piece0_e4,0.038514969580422685,ref,0.04581084729848601,0.027571153003327693
100_piece0_e1,1,1_piece0_e12,0.03359711946166026,ref,0.02334188927008013,0.048979964749030463
100_piece0_e1,2,0_piece0_e6,0.057260722844791875,id,0.07417634836610709,0.031887284562819036
100_piece0_e1,3,0_piece0_e4,0.058288213243718294,id,0.05485079180640373,0.06344434539969013
100_piece0_e1,4,0_piece0_e0,0.06482781545802645,id,0.0712833485773132,0.05514451577909632
100_piece0_e1,5,100_piece0_e3,0.06853095593489886,id,0.084549664219638,0.04450289350779016
100_piece0_e2,1,0_piece0_e3,0.06662268891252729,id,0.07144336193094206,0.05939167938490515
100_piece0_e2,2,1_piece0_e11,0.0700330852498642,id,0.07960109036124526,0.055681077582792594
100_piece0_e2,3,100_piece0_e4,0.07118394954433621,id,0.08090039125546424,0.05660928697764419
100_piece0_e2,4,0_piece0_e7,0.07663505710002813,id,0.08630329492927212,0.06213270035616215
100_piece0_e2,5,1_piece0_e6,0.07668665953821875,ref,0.08531353062270514,0.06374635291148918
100_piece0_e3,1,1_piece1_e1,0.043203674508260195,id,0.04190159833437464,0.04515678876908853
100_piece0_e3,2,1_piece0_e3,0.058555527791051915,id,0.061864294006157956,0.05359237846839286
100_piece0_e3,3,1_piece0_e12,0.06298283872677322,id,0.08050951225967455,0.03669282842742123
100_piece0_e3,4,0_piece0_e10,0.06690791379425118,id,0.07468563466453608,0.0552413324888238
100_piece0_e3,5,100_piece0_e1,0.06853095593489886,id,0.084549664219638,0.04450289350779016
100_piece0_e4,1,0_piece0_e1,0.03174003716118319,id,0.02707757819396048,0.038733725612017246
100_piece0_e4,2,1_piece0_e6,0.03232111406321159,id,0.027826078805368117,0.0390636669499768
100_piece0_e4,3,1_piece0_e1,0.03498224382972732,id,0.03950381564975939,0.028199886099679217
100_piece0_e4,4,100_piece0_e0,0.038514969580422685,ref,0.04581084729848601,0.027571153003327693
100_piece0_e4,5,1_piece1_e2,0.040642840180144746,id,0.0379653823998602,0.044659026850571576
100_piece0_e5,1,0_piece0_e12,0.05608651596317876,id,0.06725344761379683,0.039336118487251666
100_piece0_e5,2,1_piece1_e1,0.0655076953874992,id,0.07989030680349814,0.04393377826350082
100_piece0_e5,3,0_piece0_e10,0.06739985277539864,id,0.07180206646097935,0.06079653224702757
100_piece0_e5,4,1_piece0_e3,0.06867096228941728,id,0.07115417424693547,0.06494614435314001
100_piece0_e5,5,100_piece0_e3,0.08414774099883505,id,0.11821653585505643,0.03304454871450298
100_piece0_e6,1,1_piece0_e7,0.06940389702915452,id,0.0851968064957877,0.045714532829204735
100_piece0_e6,2,0_piece0_e11,0.14665416413558283,id,0.21097251003500317,0.05017664528645228
100_piece0_e6,3,100_piece0_e8,0.16197117071981215,ref,0.23839368305571768,0.047337402215953915
100_piece0_e6,4,1_piece1_e0,0.1700694649289119,id,0.25687471732998785,0.039861586327297985
100_piece0_e6,5,0_piece0_e2,0.21042689424270164,id,0.32974263915648,0.0314532768720341
100_piece0_e7,1,1_piece1_e0,0.11727165162368242,id,0.15715195155436518,0.057451201727658295
100_piece0_e7,2,0_piece0_e2,0.1323510407730883,ref,0.19336194450733246,0.04083468517172207
100_piece0_e7,3,1_piece1_e2,0.13950372557849394,ref,0.1982873371553318,0.051328308213237146
100_piece0_e7,4,0_piece0_e1,0.14472683846627293,id,0.20853041414294543,0.049021474951264174
100_piece0_e7,5,100_piece0_e4,0.14621687914647025,id,0.21639026128010402,0.040956805946019616
100_piece0_e8,1,0_piece0_e2,0.08992100810513481,id,0.12169734599234823,0.04225650127431468
100_piece0_e8,2,1_piece3_e0,0.1022193806377444,id,0.13180989994777131,0.057833601672704044
100_piece0_e8,3,1_piece3_e1,0.10791448123550139,id,0.14208169304229817,0.056663663525306225
100_piece0_e8,4,1_piece1_e0,0.10962940486224161,ref,0.1492327952608806,0.050224319264283133
100_piece0_e8,5,1_piece0_e13,0.11535147426855272,id,0.1592838634952274,0.04945289042854071
